,Player,team,G,Points accumulated,FP_avg,mins_avg
25,Caris LeVert,I Probably Won't Win,25,231,12.833333333333334,27.63518518518519
26,Caris LeVert,I Probably Won't Win,26,248,13.052631578947368,27.628947368421056
27,Caris LeVert,I Probably Won't Win,27,279,13.95,28.078333333333337
28,Caris LeVert,I Probably Won't Win,28,295,14.047619047619047,28.4952380952381
29,Caris LeVert,I Probably Won't Win,29,309,14.045454545454545,28.65984848484849
30,Caris LeVert,I Probably Won't Win,30,341,14.826086956521738,29.04420289855073
31,Caris LeVert,I Probably Won't Win,31,356,14.833333333333334,29.10138888888889
32,Caris LeVert,I Probably Won't Win,32,395,15.8,29.372000000000003
33,Caris LeVert,I Probably Won't Win,33,425,16.346153846153847,29.75320512820513
34,Caris LeVert,I Probably Won't Win,34,451,16.703703703703702,30.10925925925926
35,Caris LeVert,I Probably Won't Win,35,476,17.0,30.35595238095238
36,Caris LeVert,I Probably Won't Win,36,476,,
37,Caris LeVert,I Probably Won't Win,37,476,,
38,Caris LeVert,I Probably Won't Win,38,476,,
39,Caris LeVert,I Probably Won't Win,39,476,,
40,Caris LeVert,I Probably Won't Win,40,476,,
41,Caris LeVert,I Probably Won't Win,41,493,17.0,30.305172413793105
42,Caris LeVert,I Probably Won't Win,42,516,17.2,30.591666666666665
43,Caris LeVert,I Probably Won't Win,43,547,17.64516129032258,30.7241935483871
44,Caris LeVert,I Probably Won't Win,44,583,18.21875,30.61510416666667
45,Caris LeVert,I Probably Won't Win,45,583,,
46,Caris LeVert,I Probably Won't Win,46,583,,
47,Caris LeVert,I Probably Won't Win,47,600,18.181818181818183,30.66717171717172
48,Caris LeVert,I Probably Won't Win,48,613,18.029411764705884,30.343627450980392
49,Caris LeVert,I Probably Won't Win,49,614,17.542857142857144,30.714761904761904
50,Caris LeVert,I Probably Won't Win,50,628,17.444444444444443,30.623611111111114
51,Caris LeVert,I Probably Won't Win,51,649,17.54054054054054,30.763963963963963
52,Caris LeVert,I Probably Won't Win,52,670,17.63157894736842,30.862280701754386
53,Caris LeVert,I Probably Won't Win,53,716,18.358974358974358,31.115384615384617
54,Caris LeVert,I Probably Won't Win,54,716,,
55,Caris LeVert,I Probably Won't Win,55,725,18.125,31.042916666666667
56,Caris LeVert,I Probably Won't Win,56,746,18.195121951219512,31.153252032520324
57,Caris LeVert,I Probably Won't Win,57,755,17.976190476190474,31.163888888888884
58,Caris LeVert,I Probably Won't Win,58,759,17.651162790697676,31.10193798449612
59,Caris LeVert,I Probably Won't Win,59,759,,
60,Caris LeVert,I Probably Won't Win,60,759,,
61,Caris LeVert,I Probably Won't Win,61,759,,
0,Steven Adams,I Probably Won't Win,0,22,22.0,31.75
1,Steven Adams,I Probably Won't Win,1,51,25.5,29.275
2,Steven Adams,I Probably Won't Win,2,84,28.0,30.73888888888889
3,Steven Adams,I Probably Won't Win,3,89,22.25,27.5
4,Steven Adams,I Probably Won't Win,4,108,21.6,26.26666666666667
5,Steven Adams,I Probably Won't Win,5,121,20.166666666666668,25.044444444444448
6,Steven Adams,I Probably Won't Win,6,132,18.857142857142858,25.873809523809523
7,Steven Adams,I Probably Won't Win,7,150,18.75,26.422916666666666
8,Steven Adams,I Probably Won't Win,8,159,17.666666666666668,25.664814814814815
9,Steven Adams,I Probably Won't Win,9,162,16.2,25.044999999999998
10,Steven Adams,I Probably Won't Win,10,183,16.636363636363637,25.345454545454547
11,Steven Adams,I Probably Won't Win,11,192,16.0,25.04722222222222
12,Steven Adams,I Probably Won't Win,12,219,16.846153846153847,25.93974358974359
13,Steven Adams,I Probably Won't Win,13,228,16.285714285714285,25.597619047619045
14,Steven Adams,I Probably Won't Win,14,239,15.933333333333334,25.677777777777774
15,Steven Adams,I Probably Won't Win,15,245,15.3125,25.188541666666666
16,Steven Adams,I Probably Won't Win,16,260,15.294117647058824,25.147058823529413
17,Steven Adams,I Probably Won't Win,17,266,14.777777777777779,24.85648148148148
18,Steven Adams,I Probably Won't Win,18,271,14.263157894736842,24.481578947368423
19,Steven Adams,I Probably Won't Win,19,288,14.4,24.293333333333333
20,Steven Adams,I Probably Won't Win,20,301,14.333333333333334,24.394444444444442
21,Steven Adams,I Probably Won't Win,21,320,14.545454545454545,24.25
22,Steven Adams,I Probably Won't Win,22,344,14.956521739130435,24.38550724637681
23,Steven Adams,I Probably Won't Win,23,378,15.75,24.663194444444443
24,Steven Adams,I Probably Won't Win,24,386,15.44,24.879333333333335
25,Steven Adams,I Probably Won't Win,25,396,15.23076923076923,25.085897435897436
26,Steven Adams,I Probably Won't Win,26,411,15.222222222222221,24.935185185185187
27,Steven Adams,I Probably Won't Win,27,420,15.0,24.763690476190476
28,Steven Adams,I Probably Won't Win,28,449,15.482758620689655,24.94597701149425
29,Steven Adams,I Probably Won't Win,29,463,15.433333333333334,25.131666666666664
30,Steven Adams,I Probably Won't Win,30,490,15.806451612903226,25.474731182795697
31,Steven Adams,I Probably Won't Win,31,504,15.75,25.305729166666666
32,Steven Adams,I Probably Won't Win,32,509,15.424242424242424,25.23333333333333
33,Steven Adams,I Probably Won't Win,33,532,15.647058823529411,25.27941176470588
34,Steven Adams,I Probably Won't Win,34,568,16.228571428571428,25.456190476190475
35,Steven Adams,I Probably Won't Win,35,579,16.083333333333332,25.48333333333333
36,Steven Adams,I Probably Won't Win,36,605,16.35135135135135,25.51036036036036
37,Steven Adams,I Probably Won't Win,37,624,16.42105263157895,25.547368421052628
38,Steven Adams,I Probably Won't Win,38,642,16.46153846153846,25.733760683760682
39,Steven Adams,I Probably Won't Win,39,656,16.4,25.64083333333333
40,Steven Adams,I Probably Won't Win,40,656,,
41,Steven Adams,I Probably Won't Win,41,656,,
42,Steven Adams,I Probably Won't Win,42,656,,
43,Steven Adams,I Probably Won't Win,43,656,,
44,Steven Adams,I Probably Won't Win,44,673,16.414634146341463,25.522357723577233
45,Steven Adams,I Probably Won't Win,45,690,16.428571428571427,25.453174603174595
46,Steven Adams,I Probably Won't Win,46,698,16.232558139534884,25.468992248062012
47,Steven Adams,I Probably Won't Win,47,709,16.113636363636363,25.672348484848484
48,Steven Adams,I Probably Won't Win,48,724,16.08888888888889,25.821851851851854
49,Steven Adams,I Probably Won't Win,49,739,16.065217391304348,25.87463768115942
50,Steven Adams,I Probably Won't Win,50,745,15.851063829787234,25.831205673758863
51,Steven Adams,I Probably Won't Win,51,779,16.229166666666668,25.8875
52,Steven Adams,I Probably Won't Win,52,798,16.285714285714285,26.13299319727891
53,Steven Adams,I Probably Won't Win,53,812,16.24,26.211666666666666
54,Steven Adams,I Probably Won't Win,54,846,16.58823529411765,26.15326797385621
55,Steven Adams,I Probably Won't Win,55,863,16.596153846153847,26.04358974358974
56,Steven Adams,I Probably Won't Win,56,895,16.88679245283019,26.05125786163522
57,Steven Adams,I Probably Won't Win,57,927,17.166666666666668,25.862037037037037
58,Steven Adams,I Probably Won't Win,58,960,17.454545454545453,25.96848484848485
59,Steven Adams,I Probably Won't Win,59,967,17.267857142857142,26.14345238095238
60,Steven Adams,I Probably Won't Win,60,983,17.24561403508772,26.16578947368421
61,Steven Adams,I Probably Won't Win,61,1019,17.56896551724138,26.317816091954025
62,Steven Adams,I Probably Won't Win,62,1044,17.694915254237287,26.397740112994352
0,Tre Mann,I Probably Won't Win,0,9,9.0,14.9
1,Tre Mann,I Probably Won't Win,1,15,7.5,13.966666666666667
2,Tre Mann,I Probably Won't Win,2,14,4.666666666666667,12.6
3,Tre Mann,I Probably Won't Win,3,17,4.25,11.808333333333334
4,Tre Mann,I Probably Won't Win,4,19,3.8,10.51
5,Tre Mann,I Probably Won't Win,5,19,,
6,Tre Mann,I Probably Won't Win,6,19,,
7,Tre Mann,I Probably Won't Win,7,19,,
8,Tre Mann,I Probably Won't Win,8,19,,
9,Tre Mann,I Probably Won't Win,9,25,4.166666666666667,11.097222222222221
10,Tre Mann,I Probably Won't Win,10,36,5.142857142857143,12.221428571428572
11,Tre Mann,I Probably Won't Win,11,39,4.875,11.372916666666667
12,Tre Mann,I Probably Won't Win,12,38,4.222222222222222,10.872222222222222
13,Tre Mann,I Probably Won't Win,13,47,4.7,10.871666666666666
14,Tre Mann,I Probably Won't Win,14,47,,
15,Tre Mann,I Probably Won't Win,15,47,,
16,Tre Mann,I Probably Won't Win,16,47,,
17,Tre Mann,I Probably Won't Win,17,47,,
18,Tre Mann,I Probably Won't Win,18,49,4.454545454545454,11.42878787878788
19,Tre Mann,I Probably Won't Win,19,69,5.75,12.980555555555556
20,Tre Mann,I Probably Won't Win,20,72,5.538461538461538,14.448717948717949
21,Tre Mann,I Probably Won't Win,21,79,5.642857142857143,15.311904761904762
22,Tre Mann,I Probably Won't Win,22,88,5.866666666666666,15.187777777777777
23,Tre Mann,I Probably Won't Win,23,89,5.5625,15.353125
24,Tre Mann,I Probably Won't Win,24,108,6.352941176470588,16.08235294117647
25,Tre Mann,I Probably Won't Win,25,113,6.277777777777778,15.983333333333333
26,Tre Mann,I Probably Won't Win,26,126,6.631578947368421,16.355263157894736
27,Tre Mann,I Probably Won't Win,27,140,7.0,16.46
28,Tre Mann,I Probably Won't Win,28,144,6.857142857142857,16.338095238095235
29,Tre Mann,I Probably Won't Win,29,150,6.818181818181818,16.323484848484846
30,Tre Mann,I Probably Won't Win,30,151,6.565217391304348,16.41086956521739
31,Tre Mann,I Probably Won't Win,31,151,,
32,Tre Mann,I Probably Won't Win,32,151,,
33,Tre Mann,I Probably Won't Win,33,151,,
34,Tre Mann,I Probably Won't Win,34,151,,
35,Tre Mann,I Probably Won't Win,35,156,6.5,16.459027777777774
36,Tre Mann,I Probably Won't Win,36,159,6.36,16.65133333333333
37,Tre Mann,I Probably Won't Win,37,171,6.576923076923077,16.754487179487175
38,Tre Mann,I Probably Won't Win,38,178,6.592592592592593,16.970370370370365
39,Tre Mann,I Probably Won't Win,39,200,7.142857142857143,17.197023809523806
40,Tre Mann,I Probably Won't Win,40,204,7.0344827586206895,17.471839080459766
41,Tre Mann,I Probably Won't Win,41,209,6.966666666666667,17.510555555555552
42,Tre Mann,I Probably Won't Win,42,213,6.870967741935484,17.461290322580645
43,Tre Mann,I Probably Won't Win,43,218,6.8125,17.3921875
44,Tre Mann,I Probably Won't Win,44,226,6.848484848484849,17.146969696969695
45,Tre Mann,I Probably Won't Win,45,227,6.676470588235294,17.145588235294117
46,Tre Mann,I Probably Won't Win,46,233,6.6571428571428575,17.406666666666663
47,Tre Mann,I Probably Won't Win,47,245,6.805555555555555,17.599537037037035
48,Tre Mann,I Probably Won't Win,48,276,7.45945945945946,18.236936936936935
49,Tre Mann,I Probably Won't Win,49,277,7.2894736842105265,18.599999999999994
50,Tre Mann,I Probably Won't Win,50,288,7.384615384615385,18.948717948717945
51,Tre Mann,I Probably Won't Win,51,299,7.475,19.345416666666665
52,Tre Mann,I Probably Won't Win,52,299,7.2926829268292686,19.310569105691055
53,Tre Mann,I Probably Won't Win,53,295,7.023809523809524,19.29365079365079
54,Tre Mann,I Probably Won't Win,54,300,6.976744186046512,19.417829457364338
55,Tre Mann,I Probably Won't Win,55,331,7.5227272727272725,19.700757575757574
56,Tre Mann,I Probably Won't Win,56,355,7.888888888888889,19.95259259259259
57,Tre Mann,I Probably Won't Win,57,374,8.130434782608695,20.186956521739127
58,Tre Mann,I Probably Won't Win,58,400,8.51063829787234,20.489361702127656
59,Tre Mann,I Probably Won't Win,59,409,8.520833333333334,20.709027777777774
0,Chuma Okeke,I Probably Won't Win,0,0,,
1,Chuma Okeke,I Probably Won't Win,1,0,,
2,Chuma Okeke,I Probably Won't Win,2,0,,
3,Chuma Okeke,I Probably Won't Win,3,0,,
4,Chuma Okeke,I Probably Won't Win,4,0,,
5,Chuma Okeke,I Probably Won't Win,5,0,,
6,Chuma Okeke,I Probably Won't Win,6,0,0.0,14.0
7,Chuma Okeke,I Probably Won't Win,7,9,4.5,17.308333333333334
8,Chuma Okeke,I Probably Won't Win,8,18,6.0,17.705555555555556
9,Chuma Okeke,I Probably Won't Win,9,30,7.5,18.270833333333332
10,Chuma Okeke,I Probably Won't Win,10,33,6.6,18.593333333333334
11,Chuma Okeke,I Probably Won't Win,11,38,6.333333333333333,19.36111111111111
12,Chuma Okeke,I Probably Won't Win,12,43,6.142857142857143,19.24761904761905
13,Chuma Okeke,I Probably Won't Win,13,50,6.25,19.94375
14,Chuma Okeke,I Probably Won't Win,14,62,6.888888888888889,19.794444444444444
15,Chuma Okeke,I Probably Won't Win,15,82,8.2,19.773333333333333
16,Chuma Okeke,I Probably Won't Win,16,97,8.818181818181818,20.15757575757576
17,Chuma Okeke,I Probably Won't Win,17,115,9.583333333333334,20.666666666666668
18,Chuma Okeke,I Probably Won't Win,18,117,9.0,20.633333333333333
19,Chuma Okeke,I Probably Won't Win,19,125,8.928571428571429,20.95952380952381
20,Chuma Okeke,I Probably Won't Win,20,128,8.533333333333333,20.781111111111112
21,Chuma Okeke,I Probably Won't Win,21,142,8.875,21.213541666666668
22,Chuma Okeke,I Probably Won't Win,22,148,8.705882352941176,21.184313725490195
23,Chuma Okeke,I Probably Won't Win,23,160,8.88888888888889,21.057407407407407
24,Chuma Okeke,I Probably Won't Win,24,171,9.0,21.28333333333333
25,Chuma Okeke,I Probably Won't Win,25,171,8.55,20.895
26,Chuma Okeke,I Probably Won't Win,26,176,8.380952380952381,20.647619047619045
27,Chuma Okeke,I Probably Won't Win,27,173,7.863636363636363,20.732575757575756
28,Chuma Okeke,I Probably Won't Win,28,179,7.782608695652174,21.224637681159418
29,Chuma Okeke,I Probably Won't Win,29,221,9.208333333333334,21.947222222222223
30,Chuma Okeke,I Probably Won't Win,30,243,9.72,22.483333333333334
31,Chuma Okeke,I Probably Won't Win,31,260,10.0,22.776282051282053
32,Chuma Okeke,I Probably Won't Win,32,261,9.666666666666666,22.553703703703704
33,Chuma Okeke,I Probably Won't Win,33,261,,
34,Chuma Okeke,I Probably Won't Win,34,261,,
35,Chuma Okeke,I Probably Won't Win,35,261,,
36,Chuma Okeke,I Probably Won't Win,36,261,,
37,Chuma Okeke,I Probably Won't Win,37,261,,
38,Chuma Okeke,I Probably Won't Win,38,268,9.571428571428571,22.488690476190477
39,Chuma Okeke,I Probably Won't Win,39,278,9.586206896551724,22.620689655172416
40,Chuma Okeke,I Probably Won't Win,40,294,9.8,23.00444444444445
41,Chuma Okeke,I Probably Won't Win,41,307,9.903225806451612,23.17956989247312
42,Chuma Okeke,I Probably Won't Win,42,323,10.09375,23.1484375
43,Chuma Okeke,I Probably Won't Win,43,334,10.121212121212121,23.211616161616163
44,Chuma Okeke,I Probably Won't Win,44,343,10.088235294117647,23.38480392156863
45,Chuma Okeke,I Probably Won't Win,45,371,10.6,23.315238095238097
46,Chuma Okeke,I Probably Won't Win,46,385,10.694444444444445,23.527777777777782
47,Chuma Okeke,I Probably Won't Win,47,409,11.054054054054054,23.70675675675676
48,Chuma Okeke,I Probably Won't Win,48,412,10.842105263157896,23.542543859649125
49,Chuma Okeke,I Probably Won't Win,49,440,11.282051282051283,23.581196581196583
50,Chuma Okeke,I Probably Won't Win,50,470,11.75,23.6
51,Chuma Okeke,I Probably Won't Win,51,484,11.804878048780488,23.580894308943094
52,Chuma Okeke,I Probably Won't Win,52,495,11.785714285714286,23.609126984126988
53,Chuma Okeke,I Probably Won't Win,53,497,11.55813953488372,23.494573643410856
54,Chuma Okeke,I Probably Won't Win,54,510,11.590909090909092,23.529166666666672
55,Chuma Okeke,I Probably Won't Win,55,533,11.844444444444445,23.6462962962963
56,Chuma Okeke,I Probably Won't Win,56,547,11.891304347826088,23.546739130434784
57,Chuma Okeke,I Probably Won't Win,57,574,12.212765957446809,23.606737588652482
58,Chuma Okeke,I Probably Won't Win,58,593,12.354166666666666,23.772916666666664
59,Chuma Okeke,I Probably Won't Win,59,602,12.285714285714286,23.881972789115643
60,Chuma Okeke,I Probably Won't Win,60,646,12.92,24.033999999999995
61,Chuma Okeke,I Probably Won't Win,61,658,12.901960784313726,24.03366013071895
0,Giannis Antetokounmpo,St. Joan of Arc CYO Team,0,43,43.0,30.95
1,Giannis Antetokounmpo,St. Joan of Arc CYO Team,1,66,33.0,26.875
2,Giannis Antetokounmpo,St. Joan of Arc CYO Team,2,92,30.666666666666668,28.05
3,Giannis Antetokounmpo,St. Joan of Arc CYO Team,3,136,34.0,30.104166666666668
4,Giannis Antetokounmpo,St. Joan of Arc CYO Team,4,198,39.6,31.060000000000002
5,Giannis Antetokounmpo,St. Joan of Arc CYO Team,5,228,38.0,31.561111111111114
6,Giannis Antetokounmpo,St. Joan of Arc CYO Team,6,261,37.285714285714285,32.04047619047619
7,Giannis Antetokounmpo,St. Joan of Arc CYO Team,7,303,37.875,31.385416666666668
8,Giannis Antetokounmpo,St. Joan of Arc CYO Team,8,328,36.44444444444444,31.28703703703704
9,Giannis Antetokounmpo,St. Joan of Arc CYO Team,9,365,36.5,32.07666666666667
10,Giannis Antetokounmpo,St. Joan of Arc CYO Team,10,403,36.63636363636363,32.4530303030303
11,Giannis Antetokounmpo,St. Joan of Arc CYO Team,11,437,36.416666666666664,32.8875
12,Giannis Antetokounmpo,St. Joan of Arc CYO Team,12,437,,
13,Giannis Antetokounmpo,St. Joan of Arc CYO Team,13,457,35.15384615384615,32.952564102564104
14,Giannis Antetokounmpo,St. Joan of Arc CYO Team,14,509,36.357142857142854,33.1904761904762
15,Giannis Antetokounmpo,St. Joan of Arc CYO Team,15,550,36.666666666666664,33.361111111111114
16,Giannis Antetokounmpo,St. Joan of Arc CYO Team,16,597,37.3125,33.17395833333334
17,Giannis Antetokounmpo,St. Joan of Arc CYO Team,17,618,36.35294117647059,32.6186274509804
18,Giannis Antetokounmpo,St. Joan of Arc CYO Team,18,660,36.666666666666664,32.537962962962965
19,Giannis Antetokounmpo,St. Joan of Arc CYO Team,19,701,36.89473684210526,32.409649122807025
20,Giannis Antetokounmpo,St. Joan of Arc CYO Team,20,735,36.75,32.4225
21,Giannis Antetokounmpo,St. Joan of Arc CYO Team,21,784,37.333333333333336,32.67301587301587
22,Giannis Antetokounmpo,St. Joan of Arc CYO Team,22,784,,
23,Giannis Antetokounmpo,St. Joan of Arc CYO Team,23,784,,
24,Giannis Antetokounmpo,St. Joan of Arc CYO Team,24,819,37.22727272727273,32.431060606060605
25,Giannis Antetokounmpo,St. Joan of Arc CYO Team,25,829,36.04347826086956,32.43840579710145
26,Giannis Antetokounmpo,St. Joan of Arc CYO Team,26,889,37.041666666666664,32.617361111111116
27,Giannis Antetokounmpo,St. Joan of Arc CYO Team,27,933,37.32,32.60933333333333
28,Giannis Antetokounmpo,St. Joan of Arc CYO Team,28,952,36.61538461538461,32.646794871794874
29,Giannis Antetokounmpo,St. Joan of Arc CYO Team,29,952,,
30,Giannis Antetokounmpo,St. Joan of Arc CYO Team,30,952,,
31,Giannis Antetokounmpo,St. Joan of Arc CYO Team,31,952,,
32,Giannis Antetokounmpo,St. Joan of Arc CYO Team,32,952,,
33,Giannis Antetokounmpo,St. Joan of Arc CYO Team,33,952,,
